Station_Name,Date,Air_Temp_Min,Air_Temp_Min_Source_Flag,Air_Temp_Max,Air_Temp_Max_Source_Flag,Air_Temp_Avg ,Air_Temp_Avg_Source_Flag,Wind_Speed_10m_Avg_(km/h),Wind_Speed_10m_Avg_Source_Flag,Wind_Dir_10m_Avg ,Wind_Dir_10m_Avg_Source_Flag,Heating_Degree_Days_(DD),Heating_Degree_Days_Source_Flag,Cooling_Degree_Days_(DD),Cooling_Degree_Days_Source_Flag
Calgary Intl A,05-Feb-18,-20.6,ACTUAL,-11.7,ACTUAL,-16.2,AGGREGATED,12.7,AGGREGATED,255.1,AGGREGATED,23.5,COMPUTED,0,COMPUTED
Calgary Intl A,06-Feb-18,-20.2,ACTUAL,-10.9,ACTUAL,-13.3,AGGREGATED,16.6,AGGREGATED,333.3,AGGREGATED,25,COMPUTED,0,COMPUTED
Calgary Intl A,07-Feb-18,-15.3,ACTUAL,-8.7,ACTUAL,-12.5,AGGREGATED,10.9,AGGREGATED,54.2,AGGREGATED,24.6,COMPUTED,0,COMPUTED
Calgary Intl A,08-Feb-18,-27.5,ACTUAL,-15.1,ACTUAL,-18.6,AGGREGATED,10.2,AGGREGATED,48.8,AGGREGATED,25.5,COMPUTED,0,COMPUTED
Calgary Intl A,09-Feb-18,-30.6,ACTUAL,-11.4,ACTUAL,-21.9,AGGREGATED,3.1,AGGREGATED,351.2,AGGREGATED,26.2,COMPUTED,0,COMPUTED
Calgary Intl A,10-Feb-18,-21.4,ACTUAL,-3.7,ACTUAL,-10.4,AGGREGATED,9.4,AGGREGATED,282.9,AGGREGATED,26.3,COMPUTED,0,COMPUTED
Calgary Intl A,11-Feb-18,-22.6,ACTUAL,-7.1,ACTUAL,-16.6,AGGREGATED,13.1,AGGREGATED,56.6,AGGREGATED,25.3,COMPUTED,0,COMPUTED
Calgary Intl A,12-Feb-18,-29.2,ACTUAL,2.9,ACTUAL,-14.1,AGGREGATED,13.7,AGGREGATED,216.1,AGGREGATED,22.9,COMPUTED,0,COMPUTED
Calgary Intl A,13-Feb-18,1.9,ACTUAL,9.7,ACTUAL,5.9,AGGREGATED,30.4,AGGREGATED,277.7,AGGREGATED,21.8,COMPUTED,0,COMPUTED
Calgary Intl A,14-Feb-18,-14.6,ACTUAL,4.8,ACTUAL,-5.9,AGGREGATED,25.1,AGGREGATED,338.8,AGGREGATED,23.4,COMPUTED,0,COMPUTED
Calgary Intl A,15-Feb-18,-18.1,ACTUAL,-2.9,ACTUAL,-11.9,AGGREGATED,14,AGGREGATED,230.5,AGGREGATED,22.1,COMPUTED,0,COMPUTED
Calgary Intl A,16-Feb-18,-9.2,ACTUAL,-1,ACTUAL,-4.1,AGGREGATED,20.8,AGGREGATED,313.4,AGGREGATED,23.2,COMPUTED,0,COMPUTED
Calgary Intl A,17-Feb-18,-14.1,ACTUAL,-9.1,ACTUAL,-12.7,AGGREGATED,9.9,AGGREGATED,34.3,AGGREGATED,23.5,COMPUTED,0,COMPUTED
Calgary Intl A,18-Feb-18,-20.6,ACTUAL,-13.7,ACTUAL,-16.6,AGGREGATED,16,AGGREGATED,340.3,AGGREGATED,23.2,COMPUTED,0,COMPUTED
Calgary Intl A,19-Feb-18,-21.8,ACTUAL,-12.9,ACTUAL,-17.1,AGGREGATED,8,AGGREGATED,238.6,AGGREGATED,22.7,COMPUTED,0,COMPUTED
Calgary Intl A,20-Feb-18,-20.9,ACTUAL,-8.9,ACTUAL,-13.2,AGGREGATED,10.7,AGGREGATED,314.4,AGGREGATED,23.4,COMPUTED,0,COMPUTED
Calgary Intl A,21-Feb-18,-23.2,ACTUAL,-7,ACTUAL,-14.6,AGGREGATED,6.6,AGGREGATED,224.8,AGGREGATED,23.1,COMPUTED,0,COMPUTED
Calgary Intl A,22-Feb-18,-15.6,ACTUAL,-7.3,ACTUAL,-10.9,AGGREGATED,10.2,AGGREGATED,268.7,AGGREGATED,24,COMPUTED,0,COMPUTED
Calgary Intl A,23-Feb-18,-21.3,ACTUAL,1.1,ACTUAL,-9.2,AGGREGATED,20.2,AGGREGATED,244.8,AGGREGATED,24.5,COMPUTED,0,COMPUTED
Calgary Intl A,24-Feb-18,-6.1,ACTUAL,0.1,ACTUAL,-3.7,AGGREGATED,28.7,AGGREGATED,276.1,AGGREGATED,25,COMPUTED,0,COMPUTED
Calgary Intl A,25-Feb-18,-10.6,ACTUAL,2,ACTUAL,-3.3,AGGREGATED,19.9,AGGREGATED,273.9,AGGREGATED,25.4,COMPUTED,0,COMPUTED
Calgary Intl A,26-Feb-18,-14,ACTUAL,-0.3,ACTUAL,-6.4,AGGREGATED,9.2,AGGREGATED,230,AGGREGATED,24.8,COMPUTED,0,COMPUTED
Calgary Intl A,27-Feb-18,-9.8,ACTUAL,2.2,ACTUAL,-2,AGGREGATED,24.1,AGGREGATED,265.9,AGGREGATED,23.3,COMPUTED,0,COMPUTED
Calgary Intl A,28-Feb-18,-12,ACTUAL,1.9,ACTUAL,-4.1,AGGREGATED,13.3,AGGREGATED,176.9,AGGREGATED,23.4,COMPUTED,0,COMPUTED
Calgary Intl A,01-Mar-18,-12.9,ACTUAL,-5.1,ACTUAL,-8.7,AGGREGATED,10,AGGREGATED,57.4,AGGREGATED,24,COMPUTED,0,COMPUTED
Calgary Intl A,02-Mar-18,-10.5,ACTUAL,-7.4,ACTUAL,-9.6,AGGREGATED,16.5,AGGREGATED,33.1,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,03-Mar-18,-12.5,ACTUAL,-9.5,ACTUAL,-11.2,AGGREGATED,18.7,AGGREGATED,342,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,04-Mar-18,-19.7,ACTUAL,-9.6,ACTUAL,-13.3,AGGREGATED,7.3,AGGREGATED,350,AGGREGATED,24.8,COMPUTED,0,COMPUTED
Calgary Intl A,05-Mar-18,-23.4,ACTUAL,-8.5,ACTUAL,-15.7,AGGREGATED,5.3,AGGREGATED,11.4,AGGREGATED,25.1,COMPUTED,0,COMPUTED
Calgary Intl A,06-Mar-18,-21.4,ACTUAL,-5.8,ACTUAL,-14.1,AGGREGATED,7.8,AGGREGATED,142.7,AGGREGATED,25.5,COMPUTED,0,COMPUTED
Calgary Intl A,07-Mar-18,-18.4,ACTUAL,-5.6,ACTUAL,-12.1,AGGREGATED,6.2,AGGREGATED,23.9,AGGREGATED,24.4,COMPUTED,0,COMPUTED
Calgary Intl A,08-Mar-18,-17.7,ACTUAL,-7.4,ACTUAL,-10.6,AGGREGATED,11.5,AGGREGATED,169.6,AGGREGATED,23.1,COMPUTED,0,COMPUTED
Calgary Intl A,09-Mar-18,-8.9,ACTUAL,6.4,ACTUAL,-3.3,AGGREGATED,15.4,AGGREGATED,264.8,AGGREGATED,21.6,COMPUTED,0,COMPUTED
Calgary Intl A,10-Mar-18,-14.1,ACTUAL,4,ACTUAL,-3.2,AGGREGATED,8.9,AGGREGATED,181.8,AGGREGATED,21,COMPUTED,0,COMPUTED
Calgary Intl A,11-Mar-18,-11.3,ACTUAL,3.3,ACTUAL,-3.8,AGGREGATED,4.6,AGGREGATED,62.3,AGGREGATED,19.4,COMPUTED,0,COMPUTED
Calgary Intl A,12-Mar-18,-11.4,ACTUAL,6.3,ACTUAL,-2.3,AGGREGATED,8.4,AGGREGATED,171.7,AGGREGATED,18.2,COMPUTED,0,COMPUTED
Calgary Intl A,13-Mar-18,-9.3,ACTUAL,7.6,ACTUAL,-1.1,AGGREGATED,5.7,AGGREGATED,95,AGGREGATED,18.6,COMPUTED,0,COMPUTED
Calgary Intl A,14-Mar-18,-8.9,ACTUAL,3.1,ACTUAL,-3.7,AGGREGATED,5.2,AGGREGATED,67.6,AGGREGATED,18.9,COMPUTED,0,COMPUTED
Calgary Intl A,15-Mar-18,-6.4,ACTUAL,-2,ACTUAL,-4,AGGREGATED,17.2,AGGREGATED,4.1,AGGREGATED,19.5,COMPUTED,0,COMPUTED
Calgary Intl A,16-Mar-18,-11.4,ACTUAL,3.2,ACTUAL,-3.4,AGGREGATED,6,AGGREGATED,128.9,AGGREGATED,20.4,COMPUTED,0,COMPUTED
Calgary Intl A,17-Mar-18,-3.6,ACTUAL,1.4,ACTUAL,-0.8,AGGREGATED,8.9,AGGREGATED,11.4,AGGREGATED,19.8,COMPUTED,0,COMPUTED
Calgary Intl A,18-Mar-18,-3.7,ACTUAL,-0.1,ACTUAL,-2.6,AGGREGATED,13.4,AGGREGATED,349.9,AGGREGATED,19,COMPUTED,0,COMPUTED
Calgary Intl A,19-Mar-18,-7.5,ACTUAL,4.4,ACTUAL,-1.2,AGGREGATED,7,AGGREGATED,198.4,AGGREGATED,18.5,COMPUTED,0,COMPUTED
Calgary Intl A,20-Mar-18,-6.2,ACTUAL,8.2,ACTUAL,1.2,AGGREGATED,9,AGGREGATED,183.2,AGGREGATED,18.3,COMPUTED,0,COMPUTED
Calgary Intl A,21-Mar-18,-3.6,ACTUAL,4.4,ACTUAL,0.2,AGGREGATED,7.9,AGGREGATED,17.6,AGGREGATED,18.5,COMPUTED,0,COMPUTED
Calgary Intl A,22-Mar-18,-7,ACTUAL,-0.9,ACTUAL,-4.7,AGGREGATED,8.8,AGGREGATED,61,AGGREGATED,18.9,COMPUTED,0,COMPUTED
Calgary Intl A,23-Mar-18,-7.8,ACTUAL,6.5,ACTUAL,0.4,AGGREGATED,16.7,AGGREGATED,189.2,AGGREGATED,19.7,COMPUTED,0,COMPUTED
Calgary Intl A,24-Mar-18,-6,ACTUAL,2.1,ACTUAL,-1.3,AGGREGATED,8.6,AGGREGATED,188.6,AGGREGATED,19.9,COMPUTED,0,COMPUTED
Calgary Intl A,25-Mar-18,-9,ACTUAL,4.8,ACTUAL,-1.1,AGGREGATED,11,AGGREGATED,239.1,AGGREGATED,18.1,COMPUTED,0,COMPUTED
Calgary Intl A,26-Mar-18,-5.2,ACTUAL,7.1,ACTUAL,1.9,AGGREGATED,16,AGGREGATED,250.3,AGGREGATED,17.7,COMPUTED,0,COMPUTED
Calgary Intl A,27-Mar-18,-1,ACTUAL,10.2,ACTUAL,3.7,AGGREGATED,17.9,AGGREGATED,300.3,AGGREGATED,16.8,COMPUTED,0,COMPUTED
Calgary Intl A,28-Mar-18,-2.7,ACTUAL,2.7,ACTUAL,-0.5,AGGREGATED,9.7,AGGREGATED,34.4,AGGREGATED,16.9,COMPUTED,0,COMPUTED
Calgary Intl A,29-Mar-18,-8.4,ACTUAL,-1.6,ACTUAL,-5.7,AGGREGATED,13.2,AGGREGATED,93.3,AGGREGATED,16.6,COMPUTED,0,COMPUTED
Calgary Intl A,30-Mar-18,-12.7,ACTUAL,-7.9,ACTUAL,-10.5,AGGREGATED,19.6,AGGREGATED,47.8,AGGREGATED,16.1,COMPUTED,0,COMPUTED
Calgary Intl A,31-Mar-18,-19.3,ACTUAL,-10,ACTUAL,-13.4,AGGREGATED,11.7,AGGREGATED,153.4,AGGREGATED,16.2,COMPUTED,0,COMPUTED
Calgary Intl A,01-Apr-18,-14.8,ACTUAL,-7,ACTUAL,-10.7,AGGREGATED,8.9,AGGREGATED,14.7,AGGREGATED,17.1,COMPUTED,0,COMPUTED
Calgary Intl A,02-Apr-18,-11.4,ACTUAL,-5.1,ACTUAL,-8.9,AGGREGATED,10.4,AGGREGATED,13.6,AGGREGATED,17.4,COMPUTED,0,COMPUTED
Calgary Intl A,03-Apr-18,-15.1,ACTUAL,-3.8,ACTUAL,-9.1,AGGREGATED,8.9,AGGREGATED,119.6,AGGREGATED,17.4,COMPUTED,0,COMPUTED
Calgary Intl A,04-Apr-18,-12,ACTUAL,1.1,ACTUAL,-7.9,AGGREGATED,17.6,AGGREGATED,296,AGGREGATED,17.1,COMPUTED,0,COMPUTED
Calgary Intl A,05-Apr-18,-13.4,ACTUAL,-5.8,ACTUAL,-10,AGGREGATED,15.8,AGGREGATED,30.9,AGGREGATED,17,COMPUTED,0,COMPUTED
Calgary Intl A,06-Apr-18,-15.7,ACTUAL,-9.7,ACTUAL,-12.6,AGGREGATED,25.5,AGGREGATED,153.2,AGGREGATED,16.2,COMPUTED,0,COMPUTED
Calgary Intl A,07-Apr-18,-14.3,ACTUAL,-8.6,ACTUAL,-11.3,AGGREGATED,14.4,AGGREGATED,132.4,AGGREGATED,15.8,COMPUTED,0,COMPUTED
Calgary Intl A,08-Apr-18,-9.3,ACTUAL,-4.5,ACTUAL,-7,AGGREGATED,11.4,AGGREGATED,28.9,AGGREGATED,14.8,COMPUTED,0,COMPUTED
Calgary Intl A,09-Apr-18,-5.1,ACTUAL,6.2,ACTUAL,0.5,AGGREGATED,8.4,AGGREGATED,158.7,AGGREGATED,15,COMPUTED,0,COMPUTED
Calgary Intl A,10-Apr-18,-3.1,ACTUAL,8.9,ACTUAL,3.4,AGGREGATED,9,AGGREGATED,133.6,AGGREGATED,15.2,COMPUTED,0,COMPUTED
Calgary Intl A,11-Apr-18,-4.8,ACTUAL,8.5,ACTUAL,1.3,AGGREGATED,12.9,AGGREGATED,58,AGGREGATED,14.5,COMPUTED,0,COMPUTED
Calgary Intl A,12-Apr-18,-3.8,ACTUAL,-1.7,ACTUAL,-3,AGGREGATED,17.7,AGGREGATED,135.6,AGGREGATED,14.5,COMPUTED,0,COMPUTED
Calgary Intl A,13-Apr-18,-3.6,ACTUAL,7.5,ACTUAL,1.1,AGGREGATED,13.5,AGGREGATED,178.5,AGGREGATED,14.5,COMPUTED,0,COMPUTED
Calgary Intl A,14-Apr-18,-2.6,ACTUAL,10.4,ACTUAL,3.7,AGGREGATED,7.9,AGGREGATED,11.7,AGGREGATED,14.9,COMPUTED,0,COMPUTED
Calgary Intl A,15-Apr-18,-1.8,ACTUAL,8.6,ACTUAL,2.7,AGGREGATED,13.1,AGGREGATED,359.6,AGGREGATED,15.4,COMPUTED,0,COMPUTED
Calgary Intl A,16-Apr-18,-1.4,ACTUAL,1.4,ACTUAL,0.1,AGGREGATED,19.7,AGGREGATED,350.3,AGGREGATED,14.1,COMPUTED,0,COMPUTED
Calgary Intl A,17-Apr-18,-4,ACTUAL,4.4,ACTUAL,0.1,AGGREGATED,8,AGGREGATED,65,AGGREGATED,12.8,COMPUTED,0,COMPUTED
Calgary Intl A,18-Apr-18,-3.7,ACTUAL,8.7,ACTUAL,3.2,AGGREGATED,13.6,AGGREGATED,176.3,AGGREGATED,13.3,COMPUTED,0,COMPUTED
Calgary Intl A,19-Apr-18,-4.2,ACTUAL,10.1,ACTUAL,4.1,AGGREGATED,10.3,AGGREGATED,181.8,AGGREGATED,12.8,COMPUTED,0,COMPUTED
Calgary Intl A,20-Apr-18,-1,ACTUAL,13.4,ACTUAL,7.1,AGGREGATED,13.3,AGGREGATED,168.3,AGGREGATED,11.6,COMPUTED,0,COMPUTED
Calgary Intl A,21-Apr-18,1.8,ACTUAL,14.7,ACTUAL,7.8,AGGREGATED,18.7,AGGREGATED,243.5,AGGREGATED,10.7,COMPUTED,0,COMPUTED
Calgary Intl A,22-Apr-18,1.5,ACTUAL,11.5,ACTUAL,6.2,AGGREGATED,16.3,AGGREGATED,304.4,AGGREGATED,11.2,COMPUTED,0,COMPUTED
Calgary Intl A,23-Apr-18,-1.1,ACTUAL,13.6,ACTUAL,6.9,AGGREGATED,14.8,AGGREGATED,184.2,AGGREGATED,11.8,COMPUTED,0,COMPUTED
Calgary Intl A,24-Apr-18,-0.9,ACTUAL,20.4,ACTUAL,12,AGGREGATED,10.1,AGGREGATED,227.8,AGGREGATED,11.9,COMPUTED,0,COMPUTED
Calgary Intl A,25-Apr-18,4.5,ACTUAL,15.1,ACTUAL,9.5,AGGREGATED,18,AGGREGATED,10.7,AGGREGATED,12.1,COMPUTED,0,COMPUTED
Calgary Intl A,26-Apr-18,2,ACTUAL,21.3,ACTUAL,12.9,AGGREGATED,8.2,AGGREGATED,106.1,AGGREGATED,12,COMPUTED,0,COMPUTED
Calgary Intl A,27-Apr-18,3,ACTUAL,22.8,ACTUAL,13.8,AGGREGATED,20.2,AGGREGATED,160.6,AGGREGATED,11.1,COMPUTED,0,COMPUTED
Calgary Intl A,28-Apr-18,3.8,ACTUAL,26,ACTUAL,16.9,AGGREGATED,10.2,AGGREGATED,228.3,AGGREGATED,11.6,COMPUTED,0,COMPUTED
Calgary Intl A,29-Apr-18,2.1,ACTUAL,18.4,ACTUAL,7.2,AGGREGATED,26.5,AGGREGATED,337.1,AGGREGATED,11.8,COMPUTED,0,COMPUTED
Calgary Intl A,30-Apr-18,1.7,ACTUAL,14.6,ACTUAL,7,AGGREGATED,8.5,AGGREGATED,191,AGGREGATED,12.2,COMPUTED,0,COMPUTED
Calgary Intl A,01-May-18,5.5,ACTUAL,13.2,ACTUAL,8.6,AGGREGATED,19.4,AGGREGATED,334.9,AGGREGATED,11.4,COMPUTED,0,COMPUTED
Calgary Intl A,02-May-18,-0.2,ACTUAL,20,ACTUAL,11.6,AGGREGATED,15.2,AGGREGATED,254.7,AGGREGATED,10.6,COMPUTED,0,COMPUTED
Calgary Intl A,03-May-18,4.3,ACTUAL,21.8,ACTUAL,14.2,AGGREGATED,16.5,AGGREGATED,276.7,AGGREGATED,11.1,COMPUTED,0,COMPUTED
Calgary Intl A,04-May-18,7.6,ACTUAL,21.3,ACTUAL,15.1,AGGREGATED,13.3,AGGREGATED,294.5,AGGREGATED,10.3,COMPUTED,0,COMPUTED
Calgary Intl A,05-May-18,6.5,ACTUAL,20.6,ACTUAL,13.7,AGGREGATED,7.1,AGGREGATED,23.4,AGGREGATED,10.3,COMPUTED,0,COMPUTED
Calgary Intl A,06-May-18,4.9,ACTUAL,23.8,ACTUAL,15.7,AGGREGATED,7.4,AGGREGATED,200.6,AGGREGATED,10.3,COMPUTED,0,COMPUTED
Calgary Intl A,07-May-18,9.1,ACTUAL,24.2,ACTUAL,17.4,AGGREGATED,14.4,AGGREGATED,346.8,AGGREGATED,10.7,COMPUTED,0,COMPUTED
Calgary Intl A,08-May-18,12.6,ACTUAL,22.8,ACTUAL,17.1,AGGREGATED,18.9,AGGREGATED,334.2,AGGREGATED,10,COMPUTED,0,COMPUTED
Calgary Intl A,09-May-18,4.7,ACTUAL,14.1,ACTUAL,7.5,AGGREGATED,16.5,AGGREGATED,90.8,AGGREGATED,10.5,COMPUTED,0,COMPUTED
Calgary Intl A,10-May-18,2.5,ACTUAL,10,ACTUAL,5.9,AGGREGATED,11.2,AGGREGATED,110.7,AGGREGATED,10.7,COMPUTED,0,COMPUTED
Calgary Intl A,11-May-18,3.3,ACTUAL,16.4,ACTUAL,9.2,AGGREGATED,16.6,AGGREGATED,22.1,AGGREGATED,9.6,COMPUTED,0,COMPUTED
Calgary Intl A,12-May-18,3.5,ACTUAL,22.1,ACTUAL,14.6,AGGREGATED,8.8,AGGREGATED,43,AGGREGATED,8.2,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-May-18,7.6,ACTUAL,23.2,ACTUAL,17,AGGREGATED,17.1,AGGREGATED,13.7,AGGREGATED,8.3,COMPUTED,0,COMPUTED
Calgary Intl A,14-May-18,8.9,ACTUAL,27.9,ACTUAL,19.2,AGGREGATED,12.8,AGGREGATED,230.8,AGGREGATED,7.5,COMPUTED,0,COMPUTED
Calgary Intl A,15-May-18,11.1,ACTUAL,28.6,ACTUAL,22.7,AGGREGATED,11.7,AGGREGATED,269.1,AGGREGATED,7.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,16-May-18,12.5,ACTUAL,25.4,ACTUAL,19.3,AGGREGATED,27.3,AGGREGATED,9.5,AGGREGATED,7.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,17-May-18,6.1,ACTUAL,12.5,ACTUAL,8.1,AGGREGATED,23.9,AGGREGATED,19.4,AGGREGATED,7.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,18-May-18,5.7,ACTUAL,14.4,ACTUAL,9.3,AGGREGATED,14.5,AGGREGATED,131.8,AGGREGATED,7.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,19-May-18,3.2,ACTUAL,16.6,ACTUAL,10.9,AGGREGATED,26.6,AGGREGATED,178.7,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,20-May-18,4.1,ACTUAL,24.5,ACTUAL,14.7,AGGREGATED,14.7,AGGREGATED,195.7,AGGREGATED,8.6,COMPUTED,0,COMPUTED
Calgary Intl A,21-May-18,9.2,ACTUAL,23.4,ACTUAL,17.5,AGGREGATED,11.3,AGGREGATED,11.3,AGGREGATED,8.7,COMPUTED,0,COMPUTED
Calgary Intl A,22-May-18,10,ACTUAL,26.3,ACTUAL,18.7,AGGREGATED,11.5,AGGREGATED,163.5,AGGREGATED,8.6,COMPUTED,0,COMPUTED
Calgary Intl A,23-May-18,9.8,ACTUAL,27.1,ACTUAL,19.4,AGGREGATED,9.2,AGGREGATED,173,AGGREGATED,7.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,24-May-18,12.1,ACTUAL,27.5,ACTUAL,20.8,AGGREGATED,17,AGGREGATED,303.3,AGGREGATED,7.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,25-May-18,8.9,ACTUAL,27.7,ACTUAL,20.1,AGGREGATED,8.1,AGGREGATED,191.7,AGGREGATED,6.8,COMPUTED,0,COMPUTED
Calgary Intl A,26-May-18,12.7,ACTUAL,23.4,ACTUAL,18,AGGREGATED,18.9,AGGREGATED,348.7,AGGREGATED,7.2,COMPUTED,0,COMPUTED
Calgary Intl A,27-May-18,8.8,ACTUAL,24.9,ACTUAL,17.8,AGGREGATED,14.7,AGGREGATED,127.7,AGGREGATED,6.7,COMPUTED,0,COMPUTED
Calgary Intl A,28-May-18,10.7,ACTUAL,29.3,ACTUAL,21.4,AGGREGATED,12.8,AGGREGATED,251.4,AGGREGATED,6.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,29-May-18,8.4,ACTUAL,17.7,ACTUAL,11.6,AGGREGATED,20.1,AGGREGATED,15.2,AGGREGATED,6.5,COMPUTED,0,COMPUTED
Calgary Intl A,30-May-18,6.3,ACTUAL,16.1,ACTUAL,10,AGGREGATED,14.8,AGGREGATED,24.6,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,31-May-18,5.7,ACTUAL,8.1,ACTUAL,6.9,AGGREGATED,11,AGGREGATED,79.1,AGGREGATED,5.3,COMPUTED,0,COMPUTED
Calgary Intl A,01-Jun-18,6,ACTUAL,16,ACTUAL,9.8,AGGREGATED,8.5,AGGREGATED,35.7,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,02-Jun-18,3.1,ACTUAL,21.1,ACTUAL,14.1,AGGREGATED,15.9,AGGREGATED,285.2,AGGREGATED,5.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,03-Jun-18,5.3,ACTUAL,23.9,ACTUAL,15.7,AGGREGATED,16.5,AGGREGATED,163,AGGREGATED,5.3,COMPUTED,0,COMPUTED
Calgary Intl A,04-Jun-18,7.5,ACTUAL,20,ACTUAL,15.9,AGGREGATED,16.3,AGGREGATED,253.5,AGGREGATED,5.1,COMPUTED,0,COMPUTED
Calgary Intl A,05-Jun-18,3.6,ACTUAL,20,ACTUAL,12.7,AGGREGATED,9.5,AGGREGATED,239.2,AGGREGATED,5,COMPUTED,0,COMPUTED
Calgary Intl A,06-Jun-18,7.3,ACTUAL,23.4,ACTUAL,17,AGGREGATED,10.6,AGGREGATED,213.1,AGGREGATED,6.2,COMPUTED,0.1,COMPUTED
Calgary Intl A,07-Jun-18,8.8,ACTUAL,26.3,ACTUAL,19.1,AGGREGATED,10.6,AGGREGATED,142.6,AGGREGATED,6.2,COMPUTED,0.2,COMPUTED
Calgary Intl A,08-Jun-18,12.6,ACTUAL,27.6,ACTUAL,21.1,AGGREGATED,12.9,AGGREGATED,224,AGGREGATED,5.9,COMPUTED,0.3,COMPUTED
Calgary Intl A,09-Jun-18,13.2,ACTUAL,26,ACTUAL,19.1,AGGREGATED,18.8,AGGREGATED,215.6,AGGREGATED,5.8,COMPUTED,0.1,COMPUTED
Calgary Intl A,10-Jun-18,5.5,ACTUAL,13.2,ACTUAL,9.1,AGGREGATED,17.6,AGGREGATED,340.4,AGGREGATED,5.8,COMPUTED,0,COMPUTED
Calgary Intl A,11-Jun-18,5.2,ACTUAL,17.2,ACTUAL,11.5,AGGREGATED,26.1,AGGREGATED,277.6,AGGREGATED,5.4,COMPUTED,0,COMPUTED
Calgary Intl A,12-Jun-18,9.1,ACTUAL,20,ACTUAL,14.9,AGGREGATED,25.7,AGGREGATED,275.6,AGGREGATED,5.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-Jun-18,11.2,ACTUAL,22.1,ACTUAL,16.6,AGGREGATED,14.8,AGGREGATED,272.5,AGGREGATED,4.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,14-Jun-18,8.5,ACTUAL,14,ACTUAL,10.8,AGGREGATED,16.9,AGGREGATED,322.8,AGGREGATED,5.7,COMPUTED,0,COMPUTED
Calgary Intl A,15-Jun-18,5.2,ACTUAL,17.9,ACTUAL,12.1,AGGREGATED,9.8,AGGREGATED,334.9,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,16-Jun-18,9.4,ACTUAL,16.4,ACTUAL,11.4,AGGREGATED,18.7,AGGREGATED,335.7,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,17-Jun-18,5.6,ACTUAL,21.6,ACTUAL,14.5,AGGREGATED,9.6,AGGREGATED,187.8,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,18-Jun-18,8.8,ACTUAL,21.4,ACTUAL,16.3,AGGREGATED,9.4,AGGREGATED,196.5,AGGREGATED,5.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,19-Jun-18,9.8,ACTUAL,25.3,ACTUAL,18.1,AGGREGATED,10,AGGREGATED,181.6,AGGREGATED,4.7,COMPUTED,0,COMPUTED
Calgary Intl A,20-Jun-18,11.5,ACTUAL,27.2,ACTUAL,19.7,AGGREGATED,17.7,AGGREGATED,168.3,AGGREGATED,4.2,COMPUTED,0.1,COMPUTED
Calgary Intl A,21-Jun-18,11.4,ACTUAL,26.5,ACTUAL,19.2,AGGREGATED,11.1,AGGREGATED,45.2,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,22-Jun-18,11.1,ACTUAL,24.5,ACTUAL,17,AGGREGATED,13.6,AGGREGATED,309.6,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,23-Jun-18,12.6,ACTUAL,20.9,ACTUAL,15.6,AGGREGATED,21.8,AGGREGATED,338.5,AGGREGATED,3.8,COMPUTED,0,COMPUTED
Calgary Intl A,24-Jun-18,11.5,ACTUAL,25.4,ACTUAL,19.6,AGGREGATED,10.8,AGGREGATED,144.7,AGGREGATED,4.3,COMPUTED,0,COMPUTED
Calgary Intl A,25-Jun-18,13.1,ACTUAL,26.8,ACTUAL,20.2,AGGREGATED,21.8,AGGREGATED,223.9,AGGREGATED,3.6,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Jun-18,10.8,ACTUAL,19.7,ACTUAL,15.6,AGGREGATED,26.7,AGGREGATED,272.2,AGGREGATED,3.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,27-Jun-18,6.2,ACTUAL,23.7,ACTUAL,16.7,AGGREGATED,19,AGGREGATED,262.5,AGGREGATED,3.4,COMPUTED,0.4,COMPUTED
Calgary Intl A,28-Jun-18,9.9,ACTUAL,19.2,ACTUAL,14.1,AGGREGATED,14.3,AGGREGATED,341.8,AGGREGATED,3,COMPUTED,0.4,COMPUTED
